520	186	3.881720430107527
45	399	3.8759398496240602
471	28	3.875
278	20	3.875
447	78	3.871794871794872
205	27	3.8703703703703702
304	216	3.8703703703703702
485	23	3.869565217391304
99	53	3.8679245283018866
492	121	3.8677685950413223
125	360	3.859722222222222
367	185	3.8594594594594596
261	53	3.858490566037736
445	77	3.857142857142857
197	35	3.857142857142857
231	24	3.8541666666666665
402	48	3.8541666666666665
557	27	3.8518518518518516
203	45	3.8444444444444446
393	123	3.841463414634146
409	126	3.8412698412698414
309	103	3.8398058252427183
390	81	3.8395061728395063
161	39	3.8333333333333335
499	27	3.8333333333333335
522	200	3.83
213	84	3.8273809523809526
172	26	3.826923076923077
183	57	3.824561403508772
420	141	3.8226950354609928
504	87	3.82183908045977
202	403	3.8188585607940446
118	22	3.8181818181818183
142	38	3.8157894736842106
484	275	3.8145454545454545
456	43	3.813953488372093
200	334	3.809880239520958
598	21	3.8095238095238093
444	42	3.8095238095238093
534	520	3.8048076923076923
56	46	3.8043478260869565
437	122	3.80327868852459
419	155	3.803225806451613
539	38	3.8026315789473686
193	35	3.8
341	52	3.798076923076923
383	34	3.7941176470588234
451	34	3.7941176470588234
33	156	3.7884615384615383
463	33	3.787878787878788
286	106	3.7877358490566038
607	187	3.786096256684492
179	69	3.782608695652174
11	64	3.78125
434	233	3.781115879828326
352	294	3.7806122448979593
512	50	3.78
530	27	3.7777777777777777
51	359	3.7757660167130918
187	258	3.7751937984496124
244	93	3.774193548387097
433	22	3.772727272727273
531	22	3.772727272727273
64	517	3.7688588007736943
344	69	3.7681159420289854
115	112	3.767857142857143
40	103	3.766990291262136
454	45	3.7666666666666666
403	34	3.764705882352941
260	152	3.7598684210526314
318	879	3.755972696245734
32	102	3.7549019607843137
464	138	3.753623188405797
247	150	3.7466666666666666
248	51	3.7450980392156863
295	41	3.7439024390243905
430	58	3.7413793103448274
191	85	3.7411764705882353
228	25	3.74
148	48	3.7395833333333335
229	65	3.7384615384615385
477	600	3.736666666666667
354	226	3.734513274336283
18	502	3.7320717131474104
317	189	3.7301587301587302
349	37	3.72972972972973
60	22	3.727272727272727
110	51	3.7254901960784315
16	98	3.7244897959183674
423	23	3.717391304347826
263	210	3.716666666666667
284	88	3.715909090909091
551	123	3.7154471544715446
391	386	3.715025906735751
73	210	3.711904761904762
312	223	3.708520179372197
85	34	3.7058823529411766
184	134	3.705223880597015
249	1046	3.6964627151051626
516	26	3.6923076923076925
156	398	3.692211055276382
330	247	3.6902834008097165
84	293	3.689419795221843
610	1302	3.6885560675883258
493	61	3.6885245901639343
346	164	3.682926829268293
426	88	3.6818181818181817
238	44	3.6818181818181817
476	69	3.681159420289855
335	28	3.6785714285714284
424	138	3.6739130434782608
380	1218	3.6732348111658455
469	465	3.6731182795698927
549	21	3.6666666666666665
351	141	3.6666666666666665
216	164	3.6646341463414633
606	1115	3.6573991031390136
174	67	3.656716417910448
565	29	3.6551724137931036
225	75	3.6533333333333333
299	23	3.652173913043478
24	110	3.65
23	121	3.6487603305785123
279	176	3.647727272727273
113	150	3.6466666666666665
235	65	3.646153846153846
432	260	3.646153846153846
13	31	3.6451612903225805
418	93	3.639784946236559
374	33	3.6363636363636362
5	44	3.6363636363636362
63	271	3.6309963099630997
135	279	3.630824372759857
272	31	3.629032258064516
144	128	3.62890625
331	168	3.6279761904761907
289	24	3.625
388	29	3.6206896551724137
269	29	3.6206896551724137
483	728	3.618818681318681
155	46	3.608695652173913
521	40	3.6
242	35	3.6
71	35	3.6
332	267	3.599250936329588
112	65	3.5923076923076924
20	242	3.590909090909091
212	248	3.590725806451613
592	94	3.5851063829787235
564	157	3.5796178343949046
150	26	3.576923076923077
8	47	3.574468085106383
321	56	3.5714285714285716
134	35	3.5714285714285716
277	28	3.5714285714285716
497	51	3.5686274509803924
560	458	3.567685589519651
42	440	3.565909090909091
577	161	3.5652173913043477
180	24	3.5625
264	56	3.5625
101	61	3.557377049180328
4	216	3.5555555555555554
347	45	3.5555555555555554
370	93	3.5483870967741935
27	135	3.5481481481481483
325	270	3.5444444444444443
151	59	3.542372881355932
381	474	3.542194092827004
525	500	3.542
518	24	3.5416666666666665
175	24	3.5416666666666665
566	74	3.5405405405405403
141	168	3.5386904761904763
165	65	3.5384615384615383
130	28	3.5357142857142856
425	306	3.5326797385620914
185	47	3.5319148936170213
310	64	3.53125
580	436	3.529816513761468
195	187	3.5294117647058822
401	72	3.5277777777777777
320	20	3.525
138	22	3.522727272727273
470	80	3.5125
182	977	3.5112589559877176
542	113	3.5088495575221237
382	291	3.508591065292096
603	943	3.5079533404029695
104	273	3.5073260073260073
234	202	3.504950495049505
266	180	3.5
140	608	3.4991776315789473
596	411	3.495133819951338
6	314	3.4936305732484074
198	230	3.491304347826087
353	90	3.488888888888889
604	100	3.48
173	25	3.48
226	507	3.4763313609467454
157	21	3.4761904761904763
194	20	3.475
89	518	3.472972972972973
528	73	3.4726027397260273
457	50	3.46
524	131	3.4580152671755724
455	57	3.456140350877193
555	578	3.4550173010380623
15	135	3.448148148148148
131	69	3.4420289855072466
167	173	3.439306358381503
546	64	3.4375
116	87	3.4367816091954024
114	31	3.435483870967742
313	340	3.4323529411764704
502	35	3.4285714285714284
158	26	3.423076923076923
473	37	3.418918918918919
359	74	3.418918918918919
334	154	3.418831168831169
34	86	3.4186046511627906
570	191	3.4162303664921465
496	29	3.413793103448276
322	107	3.411214953271028
120	22	3.409090909090909
467	22	3.409090909090909
462	455	3.4065934065934065
482	128	3.40625
385	201	3.4029850746268657
536	40	3.4
404	60	3.4
474	2108	3.398956356736243
14	48	3.3958333333333335
91	575	3.3956521739130436
199	363	3.3953168044077136
468	33	3.393939393939394
57	476	3.392857142857143
602	135	3.3925925925925924
414	2698	3.391957005189029
369	129	3.391472868217054
541	87	3.3908045977011496
379	36	3.388888888888889
82	227	3.381057268722467
507	21	3.380952380952381
177	904	3.375553097345133
147	20	3.375
561	505	3.372277227722772
545	23	3.369565217391304
218	26	3.3653846153846154
315	33	3.3636363636363638
237	50	3.36
360	25	3.36
102	56	3.357142857142857
372	236	3.3559322033898304
590	728	3.355769230769231
438	635	3.3551181102362206
44	48	3.3541666666666665
265	163	3.3496932515337425
145	23	3.347826086956522
503	95	3.3421052631578947
170	50	3.34
111	646	3.3397832817337463
117	165	3.3393939393939394
143	71	3.323943661971831
422	93	3.3225806451612905
479	181	3.320441988950276
301	114	3.3201754385964914
306	112	3.3169642857142856
136	111	3.315315315315315
283	35	3.3142857142857145
514	397	3.3110831234256928
83	118	3.309322033898305
208	26	3.3076923076923075
292	446	3.3015695067264574
563	213	3.300469483568075
363	30	3.3
233	150	3.3
583	56	3.294642857142857
121	58	3.293103448275862
126	38	3.289473684210526
449	38	3.289473684210526
559	140	3.2857142857142856
10	140	3.2785714285714285
591	54	3.2777777777777777
480	836	3.27511961722488
223	75	3.2733333333333334
159	97	3.2731958762886597
268	129	3.2713178294573644
609	37	3.27027027027027
593	103	3.266990291262136
506	42	3.261904761904762
9	46	3.260869565217391
21	443	3.260722347629797
411	127	3.2598425196850394
387	1027	3.2585199610516065
358	41	3.2560975609756095
41	217	3.2534562211981566
232	862	3.2505800464037122
406	20	3.25
350	40	3.25
588	56	3.25
500	86	3.244186046511628
26	21	3.238095238095238
274	1346	3.235884101040119
68	1260	3.233730158730159
75	69	3.2318840579710146
7	152	3.2302631578947367
328	255	3.2254901960784315
109	127	3.220472440944882
38	78	3.217948717948718
509	467	3.21627408993576
446	84	3.2142857142857144
281	21	3.2142857142857144
605	221	3.2104072398190047
270	40	3.2
529	25	3.2
501	45	3.2
257	20	3.2
392	25	3.2
373	100	3.19
271	43	3.186046511627907
361	97	3.1804123711340204
436	106	3.1792452830188678
323	98	3.173469387755102
575	36	3.1666666666666665
222	250	3.166
219	528	3.165719696969697
78	61	3.1639344262295084
490	113	3.15929203539823
288	1055	3.1459715639810426
324	21	3.142857142857143
487	56	3.142857142857143
396	28	3.142857142857143
146	32	3.140625
608	831	3.1341756919374246
259	29	3.1206896551724137
552	188	3.11968085106383
127	22	3.1136363636363638
262	57	3.1052631578947367
427	84	3.1011904761904763
576	20	3.1
384	70	3.085714285714286
76	119	3.0840336134453783
416	51	3.0686274509803924
47	140	3.0535714285714284
395	61	3.0491803278688523
314	128	3.046875
132	347	3.0389048991354466
94	56	3.0357142857142856
54	33	3.0303030303030303
28	570	3.020175438596491
489	648	3.017746913580247
163	23	3.0
133	35	3.0
316	53	3.0
600	763	2.991480996068152
394	23	2.9565217391304346
461	27	2.9444444444444446
181	118	2.940677966101695
342	66	2.9393939393939394
338	39	2.9358974358974357
510	108	2.9027777777777777
207	20	2.875
329	23	2.869565217391304
214	22	2.8636363636363638
230	139	2.8597122302158273
448	1864	2.8473712446351933
368	469	2.8422174840085286
55	25	2.84
478	22	2.8181818181818183
481	31	2.806451612903226
50	310	2.7806451612903227
81	26	2.769230769230769
217	613	2.761827079934747
365	277	2.7509025270758123
386	68	2.75
431	20	2.725
149	58	2.7241379310344827
245	21	2.7142857142857144
160	437	2.708237986270023
535	30	2.6666666666666665
307	975	2.6656410256410257
599	2478	2.6420500403551253
428	300	2.64
333	25	2.64
36	60	2.6333333333333333
287	152	2.6217105263157894
293	21	2.619047619047619
294	437	2.610983981693364
19	703	2.607396870554765
297	72	2.5972222222222223
22	119	2.5714285714285716
571	112	2.5714285714285716
255	44	2.5681818181818183
3	39	2.4358974358974357
308	115	2.4260869565217393
517	400	2.38625
298	939	2.363684771033014
311	28	2.3392857142857144
567	385	2.2454545454545456
153	179	2.217877094972067
508	24	2.1458333333333335
139	194	2.1443298969072164
442	20	1.275
\N	0	\N
