1996-08-30	Fri	3.7410714285714284	112
1996-08-31	Sat	3.0307692307692307	65
1996-09-01	Sun	3.0	1
1996-09-08	Sun	2.0	1
1996-09-11	Wed	3.0	1
1996-09-13	Fri	2.75	68
1996-09-14	Sat	3.0	1
1996-09-15	Sun	4.0	1
1996-09-16	Mon	2.8846153846153846	26
1996-09-20	Fri	3.63855421686747	83
1996-09-22	Sun	3.1392405063291138	79
1996-09-23	Mon	3.0	36
1996-09-27	Fri	3.2142857142857144	84
1996-09-30	Mon	4.0	3
1996-10-01	Tue	3.3393939393939394	165
1996-10-03	Thu	3.0	1
1996-10-08	Tue	3.25	4
1996-10-10	Thu	3.2	45
1996-10-13	Sun	4.157894736842105	19
1996-10-14	Mon	2.8666666666666667	30
1996-10-16	Wed	3.039301310043668	229
1996-10-17	Thu	3.4936305732484074	314
1996-10-18	Fri	4.1525423728813555	59
1996-10-21	Mon	3.325	40
1996-10-28	Mon	3.6551724137931036	29
1996-11-01	Fri	3.19	100
1996-11-04	Mon	4.0	3
1996-11-05	Tue	3.3095238095238093	42
1996-11-07	Thu	3.388888888888889	36
1996-11-08	Fri	3.6363636363636362	44
1996-11-10	Sun	3.407766990291262	103
1996-11-11	Mon	3.9017857142857144	112
1996-11-20	Wed	3.656716417910448	67
1996-11-22	Fri	4.129032258064516	31
1996-11-26	Tue	4.154255319148936	188
1996-11-27	Wed	3.81042654028436	211
1996-11-28	Thu	3.8	30
1996-11-30	Sat	3.272727272727273	11
1996-12-02	Mon	3.5	2
1996-12-03	Tue	3.8636363636363638	44
1996-12-06	Fri	3.111111111111111	9
1996-12-13	Fri	4.021739130434782	46
1996-12-15	Sun	4.363636363636363	22
1996-12-16	Mon	4.074074074074074	27
1996-12-17	Tue	3.6206896551724137	29
1996-12-22	Sun	3.0	4
1996-12-26	Thu	3.5089285714285716	112
1996-12-28	Sat	3.0	1
1996-12-31	Tue	3.1	10
1997-01-01	Wed	3.6206896551724137	29
1997-01-02	Thu	2.75	4
1997-01-04	Sat	3.111111111111111	18
1997-01-06	Mon	3.8	5
1997-01-08	Wed	3.6	40
1997-01-22	Wed	3.0806451612903225	62
1997-01-24	Fri	3.8	30
1997-01-25	Sat	3.576923076923077	26
1997-01-26	Sun	3.75	4
1997-01-28	Tue	4.0	32
1997-02-10	Mon	3.2	25
1997-02-14	Fri	3.542372881355932	59
1997-02-15	Sat	4.025	40
1997-02-19	Wed	4.074074074074074	54
1997-02-23	Sun	3.7549019607843137	102
1997-02-25	Tue	3.813953488372093	43
1997-03-06	Thu	3.9	60
1997-03-09	Sun	4.117647058823529	34
1997-03-14	Fri	4.390243902439025	41
1997-03-19	Wed	3.8156028368794326	141
1997-03-30	Sun	3.80327868852459	122
1997-04-03	Thu	3.409090909090909	22
1997-04-05	Sat	4.207792207792208	77
1997-04-07	Mon	3.358695652173913	92
1997-04-23	Wed	3.5714285714285716	28
1997-05-18	Sun	3.8677685950413223	121
1997-05-27	Tue	3.6	35
1997-05-29	Thu	3.25	40
1997-05-30	Fri	3.75	80
1997-05-31	Sat	3.7777777777777777	27
1997-06-09	Mon	3.0	1
1997-06-21	Sat	4.634146341463414	82
1997-06-23	Mon	5.0	1
1997-07-01	Tue	4.0	1
1997-07-07	Mon	5.0	1
1997-07-18	Fri	3.3191489361702127	47
1997-07-21	Mon	4.190476190476191	21
1997-09-16	Tue	3.3559322033898304	236
1997-10-28	Tue	4.0	1
1997-11-23	Sun	3.0	2
1997-11-30	Sun	5.0	2
1997-12-04	Thu	5.0	3
1997-12-06	Sat	3.473684210526316	19
1997-12-14	Sun	5.0	1
1997-12-22	Mon	4.0	1
1997-12-29	Mon	4.0	4
1998-01-04	Sun	4.0	1
1998-01-14	Wed	2.8	30
1998-01-17	Sat	3.36	25
1998-01-19	Mon	5.0	1
1998-02-14	Sat	4.0	1
1998-03-09	Mon	3.7058823529411766	34
1998-03-15	Sun	3.0	2
1998-03-29	Sun	4.0638297872340425	94
1998-05-02	Sat	4.0	1
1998-05-03	Sun	3.0	23
1998-05-22	Fri	4.0	2
1998-05-24	Sun	3.0	3
1998-05-25	Mon	2.0	1
1998-05-27	Wed	4.0	2
1998-06-07	Sun	4.0	4
1998-06-14	Sun	5.0	1
1998-06-15	Mon	4.0	1
1998-06-21	Sun	2.0	1
1998-06-23	Tue	5.0	1
1998-06-28	Sun	4.371428571428571	35
1998-07-19	Sun	2.5972222222222223	72
1998-07-23	Thu	3.4146341463414633	41
1998-08-02	Sun	2.7241379310344827	58
1998-08-03	Mon	3.7818181818181817	55
1998-08-09	Sun	4.0	1
1998-08-10	Mon	4.5	2
1998-08-30	Sun	3.3333333333333335	3
1998-10-25	Sun	4.0	1
1998-11-08	Sun	4.0	2
1998-11-22	Sun	4.0	2
1998-12-10	Thu	4.0	2
1998-12-20	Sun	3.3333333333333335	3
1998-12-23	Wed	4.0	2
1999-01-03	Sun	4.0	1
1999-01-13	Wed	3.3333333333333335	3
1999-02-07	Sun	3.75	4
1999-02-14	Sun	3.0	1
1999-02-15	Mon	3.0	1
1999-02-21	Sun	5.0	1
1999-02-22	Mon	3.409090909090909	22
1999-02-28	Sun	3.3333333333333335	3
1999-03-08	Mon	4.0	2
1999-03-17	Wed	3.0	2
1999-03-23	Tue	4.0	2
1999-03-25	Thu	3.0	1
1999-05-12	Wed	3.1666666666666665	36
1999-06-20	Sun	4.333333333333333	3
1999-07-11	Sun	4.0	1
1999-07-12	Mon	4.0	1
1999-07-26	Mon	3.0	1
1999-07-28	Wed	3.0	1
1999-08-03	Tue	3.0	1
1999-08-15	Sun	4.0	1
1999-08-28	Sat	2.0	1
1999-09-01	Wed	3.0	1
1999-10-01	Fri	4.333333333333333	12
1999-10-02	Sat	4.0	8
1999-10-04	Mon	2.6666666666666665	30
1999-10-05	Tue	3.8969072164948453	97
1999-10-06	Wed	4.177777777777778	45
1999-10-10	Sun	3.5	6
1999-10-11	Mon	3.8333333333333335	72
1999-10-12	Tue	3.725	80
1999-10-13	Wed	4.014285714285714	70
1999-10-14	Thu	3.6122448979591835	49
1999-10-15	Fri	4.0	6
1999-10-17	Sun	3.26890756302521	119
1999-10-18	Mon	3.5384615384615383	13
1999-10-19	Tue	3.9921875	128
1999-10-20	Wed	3.668918918918919	148
1999-10-21	Thu	2.892857142857143	28
1999-10-23	Sat	3.3076923076923075	26
1999-10-29	Fri	3.8076923076923075	26
1999-10-30	Sat	2.857142857142857	7
1999-10-31	Sun	3.0	1
1999-11-02	Tue	3.76	75
1999-11-03	Wed	4.08256880733945	218
1999-11-04	Thu	3.4555555555555557	90
1999-11-05	Fri	3.0	1
1999-11-06	Sat	4.0	4
1999-11-16	Tue	4.159090909090909	44
1999-11-17	Wed	3.844155844155844	77
1999-11-18	Thu	4.240963855421687	83
1999-11-19	Fri	3.966666666666667	30
1999-11-21	Sun	3.0	1
1999-11-25	Thu	3.7941176470588234	34
1999-11-27	Sat	2.6666666666666665	3
1999-12-06	Mon	1.75	4
1999-12-11	Sat	3.892405063291139	158
1999-12-12	Sun	3.5806451612903225	31
1999-12-13	Mon	3.7796610169491527	59
1999-12-14	Tue	3.65	20
1999-12-15	Wed	4.0	1
1999-12-16	Thu	2.0	1
1999-12-17	Fri	3.0	1
1999-12-19	Sun	2.5	6
1999-12-20	Mon	3.5714285714285716	105
1999-12-21	Tue	4.666666666666667	3
1999-12-22	Wed	4.178861788617886	123
1999-12-23	Thu	3.567901234567901	162
1999-12-26	Sun	3.6666666666666665	3
1999-12-28	Tue	4.0	1
1999-12-29	Wed	4.333333333333333	27
1999-12-30	Thu	4.25	12
1999-12-31	Fri	4.0	1
2000-01-01	Sat	3.4	10
2000-01-02	Sun	3.557046979865772	149
2000-01-04	Tue	4.0	1
2000-01-05	Wed	4.333333333333333	3
2000-01-06	Thu	3.6666666666666665	3
2000-01-09	Sun	3.96	25
2000-01-10	Mon	3.6	10
2000-01-12	Wed	5.0	1
2000-01-16	Sun	4.0	1
2000-01-17	Mon	3.0	2
2000-01-19	Wed	3.875	8
2000-01-23	Sun	2.857142857142857	7
2000-01-29	Sat	3.685185185185185	54
2000-01-30	Sun	3.652173913043478	23
2000-02-02	Wed	3.0	1
2000-02-04	Fri	3.689655172413793	58
2000-02-16	Wed	3.7196969696969697	132
2000-02-21	Mon	3.4743589743589745	78
2000-02-22	Tue	2.7142857142857144	21
2000-02-24	Thu	4.0	1
2000-02-26	Sat	3.0	1
2000-02-28	Mon	4.181818181818182	11
2000-03-03	Fri	3.0	2
2000-03-05	Sun	2.0	1
2000-03-15	Wed	3.9757575757575756	165
2000-03-20	Mon	4.2727272727272725	11
2000-03-21	Tue	4.355140186915888	107
2000-03-22	Wed	4.0	2
2000-03-24	Fri	3.6288659793814433	388
2000-03-27	Mon	2.0	1
2000-03-31	Fri	3.676470588235294	102
2000-04-05	Wed	4.0	1
2000-04-06	Thu	4.0	1
2000-04-07	Fri	4.0	1
2000-04-09	Sun	2.3333333333333335	3
2000-04-15	Sat	4.0	1
2000-04-16	Sun	2.5	2
2000-04-17	Mon	2.7628865979381443	582
2000-04-20	Thu	2.7419354838709675	31
2000-05-06	Sat	3.4375	16
2000-05-08	Mon	1.5	2
2000-05-14	Sun	3.0	1
2000-05-17	Wed	4.5	4
2000-05-21	Sun	3.967741935483871	62
2000-05-28	Sun	5.0	1
2000-05-29	Mon	3.619047619047619	21
2000-05-31	Wed	4.06	50
2000-06-01	Thu	4.156521739130435	115
2000-06-04	Sun	4.0	1
2000-06-06	Tue	3.5	4
2000-06-09	Fri	3.857142857142857	7
2000-06-10	Sat	4.4	5
2000-06-19	Mon	3.25	292
2000-06-20	Tue	3.501851851851852	540
2000-06-21	Wed	3.5833333333333335	96
2000-06-22	Thu	3.1538461538461537	65
2000-06-24	Sat	3.5405405405405403	37
2000-06-26	Mon	4.0	3
2000-06-28	Wed	3.0	1
2000-06-30	Fri	2.5714285714285716	14
2000-07-02	Sun	4.395833333333333	48
2000-07-04	Tue	3.3157894736842106	76
2000-07-06	Thu	3.0	1
2000-07-07	Fri	3.769230769230769	13
2000-07-08	Sat	3.923076923076923	130
2000-07-09	Sun	3.352272727272727	352
2000-07-10	Mon	3.5	4
2000-07-11	Tue	3.0	2
2000-07-12	Wed	3.0	4
2000-07-14	Fri	4.166666666666667	6
2000-07-16	Sun	3.5	2
2000-07-17	Mon	3.6666666666666665	15
2000-07-18	Tue	3.8333333333333335	6
2000-07-23	Sun	3.0	1
2000-07-25	Tue	3.8461538461538463	39
2000-07-26	Wed	3.8181818181818183	22
2000-07-28	Fri	3.761904761904762	126
2000-07-30	Sun	4.367965367965368	231
2000-07-31	Mon	3.3333333333333335	3
2000-08-01	Tue	3.8666666666666667	60
2000-08-03	Thu	3.465367965367965	462
2000-08-04	Fri	3.6705882352941175	85
2000-08-06	Sun	3.0	8
2000-08-07	Mon	3.6666666666666665	63
2000-08-08	Tue	2.616361071932299	709
2000-08-09	Wed	3.7142857142857144	336
2000-08-10	Thu	4.0	2
2000-08-12	Sat	3.3333333333333335	3
2000-08-14	Mon	3.0	1
2000-08-18	Fri	2.6095890410958904	438
2000-08-21	Mon	2.5714285714285716	112
2000-08-22	Tue	3.8333333333333335	6
2000-08-23	Wed	3.3333333333333335	30
2000-08-24	Thu	3.0	1
2000-08-28	Mon	3.0	1
2000-08-29	Tue	3.0	2
2000-09-02	Sat	3.9722222222222223	36
2000-09-03	Sun	5.0	1
2000-09-05	Tue	2.5	4
2000-09-08	Fri	3.557377049180328	61
2000-09-11	Mon	4.0	1
2000-09-15	Fri	3.7790697674418605	86
2000-09-16	Sat	4.5	2
2000-09-19	Tue	4.0	1
2000-09-23	Sat	3.5	28
2000-09-24	Sun	2.948717948717949	78
2000-10-01	Sun	3.6666666666666665	3
2000-10-02	Mon	3.357142857142857	56
2000-10-05	Thu	3.3333333333333335	3
2000-10-06	Fri	3.875	8
2000-10-09	Mon	2.6113744075829386	211
2000-10-10	Tue	2.375	24
2000-10-11	Wed	2.950354609929078	282
2000-10-13	Fri	2.4482758620689653	29
2000-10-14	Sat	3.6666666666666665	3
2000-10-15	Sun	3.311111111111111	45
2000-10-17	Tue	4.2592592592592595	54
2000-10-20	Fri	4.0	1
2000-10-21	Sat	3.1818181818181817	22
2000-10-22	Sun	2.753846153846154	65
2000-10-27	Fri	3.789473684210526	152
2000-10-30	Mon	4.0	1
2000-11-03	Fri	4.333333333333333	3
2000-11-07	Tue	3.4375	64
2000-11-09	Thu	3.0	4
2000-11-10	Fri	3.235294117647059	17
2000-11-13	Mon	4.0	1
2000-11-17	Fri	3.6666666666666665	6
2000-11-19	Sun	3.5128205128205128	78
2000-11-20	Mon	3.7337278106508878	169
2000-11-21	Tue	4.0	100
2000-11-22	Wed	3.797142857142857	350
2000-11-23	Thu	4.0	288
2000-11-24	Fri	3.9655172413793105	174
2000-11-25	Sat	3.8333333333333335	12
2000-11-26	Sun	3.866336633663366	202
2000-11-30	Thu	3.25	8
2000-12-01	Fri	2.9166666666666665	144
2000-12-03	Sun	2.654255319148936	188
2000-12-04	Mon	2.6666666666666665	3
2000-12-06	Wed	3.073529411764706	204
2000-12-08	Fri	4.0	2
2000-12-14	Thu	2.3	30
2000-12-15	Fri	4.0	1
2000-12-18	Mon	4.666666666666667	3
2000-12-21	Thu	3.8333333333333335	6
2000-12-23	Sat	4.125	8
2000-12-29	Fri	5.0	1
2001-01-02	Tue	2.8389830508474576	118
2001-01-03	Wed	3.03125	32
2001-01-04	Thu	3.038961038961039	77
2001-01-05	Fri	4.0	1
2001-01-06	Sat	3.5175644028103044	427
2001-01-07	Sun	3.4017857142857144	112
2001-01-08	Mon	3.2	5
2001-01-09	Tue	3.0	1
2001-01-10	Wed	3.28125	32
2001-01-11	Thu	3.911764705882353	34
2001-01-12	Fri	3.0	2
2001-01-13	Sat	4.0	1
2001-01-14	Sun	3.0	4
2001-01-15	Mon	3.0	4
2001-01-18	Thu	4.0	3
2001-01-19	Fri	2.9444444444444446	18
2001-01-21	Sun	3.405940594059406	101
2001-01-22	Mon	2.923076923076923	39
2001-01-23	Tue	3.0	1
2001-01-24	Wed	4.142857142857143	49
2001-01-25	Thu	3.6	5
2001-01-26	Fri	2.9583333333333335	24
2001-01-29	Mon	3.3125	16
2001-01-31	Wed	2.0	1
2001-02-04	Sun	1.6666666666666667	3
2001-02-05	Mon	3.0	2
2001-02-06	Tue	4.0	1
2001-02-07	Wed	4.0	1
2001-02-12	Mon	3.25	4
2001-02-14	Wed	3.0	8
2001-02-19	Mon	5.0	1
2001-02-21	Wed	4.0	2
2001-02-24	Sat	3.6595744680851063	47
2001-03-05	Mon	4.0	1
2001-03-12	Mon	2.3333333333333335	3
2001-03-13	Tue	3.0	3
2001-03-23	Fri	3.6666666666666665	3
2001-03-26	Mon	2.8518518518518516	27
2001-04-02	Mon	3.6226415094339623	53
2001-04-03	Tue	5.0	1
2001-04-09	Mon	3.066666666666667	30
2001-04-10	Tue	3.3703703703703702	27
2001-04-12	Thu	3.6666666666666665	3
2001-04-13	Fri	3.0	1
2001-04-15	Sun	3.0	1
2001-04-16	Mon	3.5384615384615383	13
2001-04-21	Sat	3.8	20
2001-04-24	Tue	4.0	1
2001-04-29	Sun	2.1	10
2001-05-03	Thu	5.0	2
2001-05-07	Mon	3.5	6
2001-05-13	Sun	2.0588235294117645	17
2001-05-15	Tue	4.0	1
2001-05-17	Thu	3.5806451612903225	31
2001-05-18	Fri	5.0	1
2001-05-19	Sat	4.0	1
2001-05-24	Thu	4.045454545454546	66
2001-05-25	Fri	4.238095238095238	21
2001-05-26	Sat	4.0	87
2001-05-28	Mon	3.6	5
2001-05-29	Tue	2.9310344827586206	58
2001-05-31	Thu	3.8333333333333335	6
2001-06-01	Fri	4.0	1
2001-06-04	Mon	3.6666666666666665	3
2001-06-05	Tue	5.0	1
2001-06-07	Thu	2.8	5
2001-06-12	Tue	3.824561403508772	57
2001-06-14	Thu	3.4761904761904763	21
2001-06-18	Mon	3.4615384615384617	13
2001-06-22	Fri	3.8	10
2001-06-25	Mon	4.0	3
2001-06-26	Tue	3.25	8
2001-06-27	Wed	3.4705882352941178	51
2001-06-28	Thu	3.5	4
2001-07-02	Mon	2.7	40
2001-07-03	Tue	3.3333333333333335	3
2001-07-04	Wed	2.3333333333333335	3
2001-07-07	Sat	4.75	8
2001-07-08	Sun	3.7142857142857144	28
2001-07-09	Mon	3.5	2
2001-07-11	Wed	3.1	10
2001-07-15	Sun	3.727272727272727	11
2001-07-16	Mon	4.0	1
2001-07-22	Sun	3.5	4
2001-07-23	Mon	4.0	2
2001-07-26	Thu	4.0	1
2001-07-27	Fri	3.565909090909091	440
2001-07-29	Sun	3.5	24
2001-08-02	Thu	3.0	1
2001-08-03	Fri	2.0	1
2001-08-04	Sat	4.0	4
2001-08-06	Mon	4.333333333333333	3
2001-08-07	Tue	3.3333333333333335	3
2001-08-08	Wed	4.0	2
2001-08-09	Thu	2.0	1
2001-08-10	Fri	5.0	1
2001-08-13	Mon	3.4	5
2001-08-14	Tue	3.8594594594594596	185
2001-08-15	Wed	2.7333333333333334	15
2001-08-16	Thu	3.3	10
2001-08-20	Mon	5.0	2
2001-08-21	Tue	3.0	1
2001-08-22	Wed	3.1666666666666665	6
2001-08-27	Mon	3.3333333333333335	3
2001-08-31	Fri	1.0	1
2001-09-04	Tue	4.5	2
2001-09-05	Wed	4.25	36
2001-09-07	Fri	4.0	1
2001-09-10	Mon	3.3333333333333335	3
2001-09-11	Tue	3.6491228070175437	57
2001-09-13	Thu	2.8	5
2001-09-17	Mon	3.3333333333333335	3
2001-09-19	Wed	3.0	1
2001-09-20	Thu	3.0	2
2001-09-27	Thu	3.6885245901639343	61
2001-09-28	Fri	4.647058823529412	17
2001-10-01	Mon	2.909090909090909	11
2001-10-02	Tue	3.0	1
2001-10-03	Wed	3.0	2
2001-10-06	Sat	3.0285714285714285	35
2001-10-09	Tue	2.0	1
2001-10-10	Wed	2.8421052631578947	19
2001-10-11	Thu	4.0	1
2001-10-12	Fri	3.6153846153846154	13
2001-10-16	Tue	3.25	4
2001-10-17	Wed	3.75	4
2001-10-25	Thu	3.1666666666666665	6
2001-10-26	Fri	3.8333333333333335	12
2001-10-30	Tue	3.5431472081218276	197
2001-11-06	Tue	4.0	12
2001-11-07	Wed	4.0	1
2001-11-09	Fri	2.6666666666666665	3
2001-11-12	Mon	3.244186046511628	86
2001-11-14	Wed	2.5681818181818183	44
2001-11-17	Sat	4.094890510948905	137
2001-11-19	Mon	3.6666666666666665	3
2001-11-26	Mon	4.0	1
2001-11-30	Fri	2.0	1
2001-12-02	Sun	2.9166666666666665	12
2001-12-03	Mon	2.0	1
2001-12-04	Tue	4.25	28
2001-12-05	Wed	3.1875	16
2001-12-09	Sun	3.6818181818181817	44
2001-12-10	Mon	4.304347826086956	23
2001-12-13	Thu	3.0	2
2001-12-17	Mon	3.4838709677419355	31
2001-12-18	Tue	2.9130434782608696	23
2001-12-19	Wed	3.3333333333333335	3
2001-12-26	Wed	5.0	2
2001-12-30	Sun	3.626334519572954	281
2001-12-31	Mon	3.0	1
2002-01-06	Sun	3.2666666666666666	15
2002-01-08	Tue	4.0	1
2002-01-09	Wed	3.75	8
2002-01-10	Thu	5.0	1
2002-01-11	Fri	3.0	6
2002-01-15	Tue	4.5	4
2002-01-16	Wed	3.5	4
2002-01-18	Fri	4.0	1
2002-01-21	Mon	3.0	1
2002-01-24	Thu	3.0	3
2002-01-28	Mon	3.5	8
2002-01-31	Thu	3.5	14
2002-02-03	Sun	5.0	1
2002-02-04	Mon	4.0	1
2002-02-10	Sun	3.3333333333333335	6
2002-02-11	Mon	4.450980392156863	102
2002-02-13	Wed	3.5	2
2002-02-14	Thu	3.0	1
2002-02-20	Wed	3.8	5
2002-02-25	Mon	5.0	1
2002-02-26	Tue	4.0	1
2002-02-27	Wed	3.1666666666666665	12
2002-02-28	Thu	2.9375	16
2002-03-05	Tue	2.375	8
2002-03-06	Wed	3.0344827586206895	29
2002-03-08	Fri	3.6666666666666665	3
2002-03-12	Tue	2.0	1
2002-03-13	Wed	5.0	1
2002-03-14	Thu	2.8181818181818183	11
2002-03-18	Mon	3.4	5
2002-03-20	Wed	5.0	1
2002-03-22	Fri	3.0	1
2002-03-23	Sat	2.6	5
2002-03-25	Mon	4.0	1
2002-03-29	Fri	2.75	12
2002-04-01	Mon	3.6363636363636362	11
2002-04-02	Tue	4.0	1
2002-04-04	Thu	3.75	4
2002-04-05	Fri	3.0	2
2002-04-07	Sun	3.1666666666666665	6
2002-04-08	Mon	3.0	2
2002-04-11	Thu	4.0	1
2002-04-12	Fri	3.0	1
2002-04-14	Sun	3.0	1
2002-04-15	Mon	4.5	2
2002-04-18	Thu	3.41505376344086	465
2002-04-19	Fri	3.3333333333333335	3
2002-04-22	Mon	3.142857142857143	14
2002-04-23	Tue	4.368421052631579	114
2002-04-24	Wed	4.0	1
2002-04-26	Fri	3.0	1
2002-04-29	Mon	2.0	2
2002-04-30	Tue	2.5	4
2002-05-02	Thu	2.5	10
2002-05-03	Fri	3.6666666666666665	3
2002-05-06	Mon	4.0	1
2002-05-07	Tue	3.689655172413793	29
2002-05-08	Wed	3.0	3
2002-05-09	Thu	4.0	1
2002-05-12	Sun	4.0	1
2002-05-13	Mon	2.8	5
2002-05-14	Tue	4.222222222222222	9
2002-05-16	Thu	2.0	1
2002-05-17	Fri	4.361702127659575	47
2002-05-20	Mon	3.6857142857142855	35
2002-05-21	Tue	3.8	5
2002-05-23	Thu	2.0	1
2002-05-26	Sun	4.0	1
2002-05-28	Tue	3.5	6
2002-06-01	Sat	4.0	1
2002-06-03	Mon	4.4	5
2002-06-04	Tue	3.0	2
2002-06-05	Wed	4.5	2
2002-06-06	Thu	5.0	1
2002-06-07	Fri	2.3333333333333335	6
2002-06-09	Sun	3.35	20
2002-06-10	Mon	3.5	2
2002-06-13	Thu	2.0	1
2002-06-14	Fri	3.6	5
2002-06-15	Sat	3.0	1
2002-06-17	Mon	4.0	3
2002-06-20	Thu	2.0	1
2002-06-21	Fri	3.6666666666666665	3
2002-06-22	Sat	3.0	1
2002-06-23	Sun	4.0	1
2002-06-24	Mon	2.4782608695652173	23
2002-06-26	Wed	3.0	6
2002-07-01	Mon	4.2894736842105265	38
2002-07-02	Tue	4.076923076923077	13
2002-07-06	Sat	3.0	3
2002-07-08	Mon	3.6666666666666665	18
2002-07-09	Tue	2.888888888888889	18
2002-07-10	Wed	3.0	5
2002-07-11	Thu	4.0	1
2002-07-14	Sun	3.0	1
2002-07-15	Mon	3.3333333333333335	3
2002-07-16	Tue	3.5	2
2002-07-18	Thu	4.0	1
2002-07-24	Wed	3.1724137931034484	29
2002-07-26	Fri	2.0	1
2002-07-30	Tue	2.888888888888889	9
2002-07-31	Wed	2.4782608695652173	23
2002-08-01	Thu	3.5	2
2002-08-05	Mon	3.4	5
2002-08-06	Tue	3.0	3
2002-08-07	Wed	2.6666666666666665	9
2002-08-08	Thu	4.0	1
2002-08-12	Mon	5.0	1
2002-08-13	Tue	3.857142857142857	7
2002-08-15	Thu	4.0	1
2002-08-16	Fri	4.0	1
2002-08-19	Mon	3.0	2
2002-08-20	Tue	2.0	2
2002-08-22	Thu	4.0	1
2002-08-24	Sat	3.0	1
2002-08-27	Tue	3.541484716157205	229
2002-08-28	Wed	3.225	120
2002-08-30	Fri	3.0	1
2002-08-31	Sat	3.7160493827160495	162
2002-09-02	Mon	3.6133333333333333	75
2002-09-03	Tue	3.996078431372549	255
2002-09-04	Wed	2.0	1
2002-09-09	Mon	3.0	1
2002-09-11	Wed	2.0	1
2002-09-16	Mon	3.0	4
2002-09-17	Tue	3.6666666666666665	6
2002-09-18	Wed	3.978494623655914	93
2002-09-21	Sat	3.4347826086956523	23
2002-09-22	Sun	4.0	4
2002-09-23	Mon	3.2	5
2002-09-24	Tue	4.0	1
2002-09-25	Wed	3.772727272727273	22
2002-09-26	Thu	4.0	1
2002-09-27	Fri	3.6666666666666665	3
2002-09-28	Sat	4.1	170
2002-09-29	Sun	3.0	1
2002-09-30	Mon	4.2	5
2002-10-01	Tue	3.0	1
2002-10-04	Fri	4.0	1
2002-10-07	Mon	3.6470588235294117	17
2002-10-08	Tue	2.0	1
2002-10-09	Wed	3.511627906976744	215
2002-10-10	Thu	4.0	1
2002-10-11	Fri	3.4347826086956523	23
2002-10-13	Sun	2.5	2
2002-10-14	Mon	3.789473684210526	19
2002-10-15	Tue	3.857142857142857	7
2002-10-16	Wed	4.0	1
2002-10-18	Fri	3.8333333333333335	6
2002-10-20	Sun	1.0	1
2002-10-22	Tue	2.75	4
2002-10-23	Wed	3.913793103448276	58
2002-10-25	Fri	4.0	1
2002-10-28	Mon	3.5	2
2002-10-29	Tue	4.0	1
2002-10-30	Wed	4.0	1
2002-10-31	Thu	2.0	1
2002-11-04	Mon	3.25	8
2002-11-05	Tue	3.5	2
2002-11-06	Wed	2.0	1
2002-11-07	Thu	3.5	2
2002-11-08	Fri	2.0	1
2002-11-11	Mon	3.3	10
2002-11-14	Thu	2.0	1
2002-11-16	Sat	2.5	2
2002-11-17	Sun	4.0	1
2002-11-18	Mon	3.0	6
2002-11-25	Mon	3.6666666666666665	3
