1270	Back to the Future	171	4.038011695906433	5.0	1.0	(Adventure,Comedy,Sci-Fi)	1985
377	Speed	171	3.5292397660818713	5.0	0.5	(Action,Romance,Thriller)	1994
3578	Gladiator	170	3.9382352941176473	5.0	0.5	(Action,Adventure,Drama)	2000
4306	Shrek	170	3.8676470588235294	5.0	0.5	(Adventure,Animation,Children,Comedy,Fantasy,Romance)	2001
1580	Men in Black (a.k.a. MIB)	165	3.487878787878788	5.0	0.5	(Action,Comedy,Sci-Fi)	1997
590	Dances with Wolves	164	3.8353658536585367	5.0	1.0	(Adventure,Drama,Western)	1990
648	Mission: Impossible	162	3.537037037037037	5.0	0.5	(Action,Adventure,Mystery,Thriller)	1996
344	Ace Ventura: Pet Detective	161	3.040372670807453	5.0	0.5	(Comedy)	1994
4226	Memento	159	4.122641509433962	5.0	0.5	(Mystery,Thriller)	2000
367	Mask, The	157	3.1847133757961785	5.0	0.5	(Action,Comedy,Crime,Fantasy)	1994
58559	Dark Knight, The	149	4.238255033557047	5.0	2.0	(Action,Crime,Drama,IMAX)	2008
6539	Pirates of the Caribbean: The Curse of the Black Pearl	149	3.778523489932886	5.0	0.5	(Action,Adventure,Comedy,Fantasy)	2003
595	Beauty and the Beast	146	3.7705479452054793	5.0	2.0	(Animation,Children,Fantasy,Musical,Romance,IMAX)	1991
1214	Alien	146	3.969178082191781	5.0	0.5	(Horror,Sci-Fi)	1979
1036	Die Hard	145	3.8620689655172415	5.0	0.5	(Action,Crime,Thriller)	1988
165	Die Hard: With a Vengeance	144	3.5555555555555554	5.0	1.0	(Action,Crime,Thriller)	1995
500	Mrs. Doubtfire	144	3.388888888888889	5.0	0.5	(Comedy,Drama)	1993
1265	Groundhog Day	143	3.944055944055944	5.0	1.0	(Comedy,Fantasy,Romance)	1993
79132	Inception	143	4.066433566433567	5.0	0.5	(Action,Crime,Drama,Mystery,Sci-Fi,Thriller,IMAX)	2010
1197	Princess Bride, The	142	4.232394366197183	5.0	1.5	(Action,Adventure,Comedy,Fantasy,Romance)	1987
1704	Good Will Hunting	141	4.078014184397163	5.0	1.0	(Drama,Romance)	1997
6377	Finding Nemo	141	3.9609929078014185	5.0	0.5	(Adventure,Animation,Children,Comedy)	2003
2628	Star Wars: Episode I - The Phantom Menace	140	3.107142857142857	5.0	0.5	(Action,Adventure,Sci-Fi)	1999
1291	Indiana Jones and the Last Crusade	140	4.046428571428572	5.0	0.5	(Action,Adventure)	1989
316	Stargate	140	3.375	5.0	1.0	(Action,Adventure,Sci-Fi)	1994
1721	Titanic	140	3.414285714285714	5.0	0.5	(Drama,Romance)	1997
153	Batman Forever	137	2.9160583941605838	5.0	0.5	(Action,Adventure,Comedy,Crime)	1995
1136	Monty Python and the Holy Grail	136	4.161764705882353	5.0	0.5	(Adventure,Comedy,Fantasy)	1975
597	Pretty Woman	135	3.4851851851851854	5.0	0.5	(Comedy,Romance)	1990
1193	One Flew Over the Cuckoo's Nest	133	4.203007518796992	5.0	1.0	(Drama)	1975
293	Léon: The Professional (a.k.a. The Professional) (Léon)	133	4.018796992481203	5.0	1.0	(Action,Crime,Drama,Thriller)	1994
231	Dumb & Dumber (Dumb and Dumber)	133	3.0601503759398496	5.0	0.5	(Adventure,Comedy)	1994
3793	X-Men	133	3.699248120300752	5.0	0.5	(Action,Adventure,Sci-Fi)	2000
4886	Monsters, Inc.	132	3.871212121212121	5.0	0.5	(Adventure,Animation,Children,Comedy,Fantasy)	2001
10	GoldenEye	132	3.496212121212121	5.0	0.5	(Action,Adventure,Thriller)	1995
7361	Eternal Sunshine of the Spotless Mind	131	4.1603053435114505	5.0	0.5	(Drama,Romance,Sci-Fi)	2004
6874	Kill Bill: Vol. 1	131	3.9618320610687023	5.0	0.5	(Action,Crime,Thriller)	2003
1240	Terminator, The	131	3.8969465648854964	5.0	0.5	(Action,Sci-Fi,Thriller)	1984
1089	Reservoir Dogs	131	4.202290076335878	5.0	1.0	(Crime,Mystery,Thriller)	1992
2329	American History X	129	4.217054263565892	5.0	2.5	(Crime,Drama)	1998
1221	Godfather: Part II, The	129	4.25968992248062	5.0	1.0	(Crime,Drama)	1974
34	Babe	128	3.65234375	5.0	1.0	(Children,Drama)	1995
1213	Goodfellas	126	4.25	5.0	2.0	(Crime,Drama)	1990
1200	Aliens	126	3.9642857142857144	5.0	1.0	(Action,Adventure,Horror,Sci-Fi)	1986
1682	Truman Show, The	125	3.812	5.0	0.5	(Comedy,Drama,Sci-Fi)	1998
8961	Incredibles, The	125	3.836	5.0	0.5	(Action,Adventure,Animation,Children,Comedy)	2004
541	Blade Runner	124	4.100806451612903	5.0	0.5	(Action,Sci-Fi,Thriller)	1982
736	Twister	123	3.321138211382114	5.0	1.0	(Action,Adventure,Romance,Thriller)	1996
4995	Beautiful Mind, A	123	4.0	5.0	0.5	(Drama,Romance)	2001
5349	Spider-Man	122	3.540983606557377	5.0	0.5	(Action,Adventure,Sci-Fi,Thriller)	2002
1097	E.T. the Extra-Terrestrial	122	3.7663934426229506	5.0	0.5	(Children,Drama,Sci-Fi)	1982
733	Rock, The	121	3.6404958677685952	5.0	0.5	(Action,Adventure,Thriller)	1996
2683	Austin Powers: The Spy Who Shagged Me	121	3.1983471074380163	5.0	0.5	(Action,Adventure,Comedy)	1999
2716	Ghostbusters (a.k.a. Ghost Busters)	120	3.775	5.0	1.5	(Action,Comedy,Sci-Fi)	1984
4973	Amelie (Fabuleux destin d'Amélie Poulain, Le)	120	4.183333333333334	5.0	0.5	(Comedy,Romance)	2001
1206	Clockwork Orange, A	120	3.995833333333333	5.0	0.5	(Crime,Drama,Sci-Fi,Thriller)	1971
5445	Minority Report	120	3.6375	5.0	0.5	(Action,Crime,Mystery,Sci-Fi,Thriller)	2002
4963	Ocean's Eleven	119	3.8445378151260505	5.0	0.5	(Crime,Thriller)	2001
1073	Willy Wonka & the Chocolate Factory	119	3.8739495798319328	5.0	0.5	(Children,Comedy,Fantasy,Musical)	1971
586	Home Alone	116	2.9956896551724137	5.0	1.0	(Children,Comedy)	1990
1527	Fifth Element, The	116	3.7456896551724137	5.0	1.0	(Action,Adventure,Comedy,Sci-Fi)	1997
33794	Batman Begins	116	3.8620689655172415	5.0	1.0	(Action,Crime,IMAX)	2005
208	Waterworld	115	2.9130434782608696	5.0	0.5	(Action,Adventure,Sci-Fi)	1995
587	Ghost	115	3.4347826086956523	5.0	1.0	(Comedy,Drama,Fantasy,Romance,Thriller)	1990
5989	Catch Me If You Can	115	3.9217391304347826	5.0	2.0	(Crime,Drama)	2002
1968	Breakfast Club, The	113	3.7787610619469025	5.0	1.5	(Comedy,Drama)	1985
5418	Bourne Identity, The	112	3.8169642857142856	5.0	0.5	(Action,Mystery,Thriller)	2002
185	Net, The	112	3.0401785714285716	5.0	0.5	(Action,Crime,Thriller)	1995
3147	Green Mile, The	111	4.148648648648648	5.0	0.5	(Crime,Drama)	1999
3996	Crouching Tiger, Hidden Dragon (Wo hu cang long)	110	3.8363636363636364	5.0	0.5	(Action,Drama,Romance)	2000
2	Jumanji	110	3.4318181818181817	5.0	0.5	(Adventure,Children,Fantasy)	1995
7438	Kill Bill: Vol. 2	110	3.868181818181818	5.0	0.5	(Action,Drama,Thriller)	2004
349	Clear and Present Danger	110	3.6045454545454545	5.0	2.0	(Action,Crime,Drama,Thriller)	1994
4878	Donnie Darko	109	3.981651376146789	5.0	0.5	(Drama,Mystery,Sci-Fi,Thriller)	2001
253	Interview with the Vampire: The Vampire Chronicles	109	3.458715596330275	5.0	0.5	(Drama,Horror)	1994
2918	Ferris Bueller's Day Off	109	3.8394495412844036	5.0	1.0	(Comedy)	1986
1258	Shining, The	109	4.08256880733945	5.0	2.0	(Horror)	1980
924	2001: A Space Odyssey	109	3.8944954128440368	5.0	1.0	(Adventure,Drama,Sci-Fi)	1968
329	Star Trek: Generations	108	3.3935185185185186	5.0	1.0	(Adventure,Drama,Sci-Fi)	1994
2115	Indiana Jones and the Temple of Doom	108	3.638888888888889	5.0	1.0	(Action,Adventure,Fantasy)	1984
4896	Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)	107	3.7616822429906542	5.0	1.5	(Adventure,Children,Fantasy)	2001
48516	Departed, The	107	4.252336448598131	5.0	1.0	(Crime,Drama,Thriller)	2006
1208	Apocalypse Now	107	4.219626168224299	5.0	2.0	(Action,Drama,War)	1979
1732	Big Lebowski, The	106	3.9245283018867925	5.0	0.5	(Comedy,Crime)	1998
539	Sleepless in Seattle	106	3.4716981132075473	5.0	1.0	(Comedy,Drama,Romance)	1993
68954	Up	105	4.004761904761905	5.0	0.5	(Adventure,Animation,Children,Drama)	2009
1923	There's Something About Mary	105	3.676190476190476	5.0	1.0	(Comedy,Romance)	1998
60069	WALL·E	104	4.0576923076923075	5.0	0.5	(Adventure,Animation,Children,Romance,Sci-Fi)	2008
39	Clueless	104	3.293269230769231	5.0	0.5	(Comedy,Romance)	1995
223	Clerks	104	3.855769230769231	5.0	1.0	(Comedy)	1994
111	Taxi Driver	104	4.105769230769231	5.0	2.0	(Crime,Drama,Thriller)	1976
357	Four Weddings and a Funeral	103	3.5194174757281553	5.0	0.5	(Comedy,Romance)	1994
2706	American Pie	103	3.378640776699029	5.0	0.5	(Comedy,Romance)	1999
161	Crimson Tide	103	3.6359223300970873	5.0	1.0	(Drama,Thriller,War)	1995
5816	Harry Potter and the Chamber of Secrets	102	3.5980392156862746	5.0	0.5	(Adventure,Fantasy)	2002
1222	Full Metal Jacket	102	4.098039215686274	5.0	1.0	(Drama,War)	1987
6	Heat	102	3.946078431372549	5.0	1.0	(Action,Crime,Thriller)	1995
778	Trainspotting	102	4.03921568627451	5.0	0.5	(Comedy,Crime,Drama)	1996
292	Outbreak	101	3.4257425742574257	5.0	1.0	(Action,Drama,Sci-Fi,Thriller)	1995
434	Cliffhanger	101	3.0346534653465347	5.0	0.5	(Action,Adventure,Thriller)	1993
454	Firm, The	101	3.5346534653465347	5.0	1.0	(Drama,Thriller)	1993
4022	Cast Away	100	3.7	5.0	2.0	(Drama)	2000
1517	Austin Powers: International Man of Mystery	100	3.535	5.0	1.0	(Action,Adventure,Comedy)	1997
44191	V for Vendetta	100	3.885	5.0	0.5	(Action,Sci-Fi,Thriller,IMAX)	2006
912	Casablanca	100	4.24	5.0	0.5	(Drama,Romance)	1942
2997	Being John Malkovich	99	3.9545454545454546	5.0	0.5	(Comedy,Drama,Fantasy)	1999
104	Happy Gilmore	99	3.4393939393939394	5.0	0.5	(Comedy)	1996
339	While You Were Sleeping	98	3.4693877551020407	5.0	1.0	(Comedy,Romance)	1995
750	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	97	4.268041237113402	5.0	1.0	(Comedy,War)	1964
72998	Avatar	97	3.6030927835051547	5.0	0.5	(Action,Adventure,Sci-Fi,IMAX)	2009
1617	L.A. Confidential	97	4.061855670103093	5.0	0.5	(Crime,Film-Noir,Mystery,Thriller)	1997
2987	Who Framed Roger Rabbit?	97	3.5721649484536084	5.0	0.5	(Adventure,Animation,Children,Comedy,Crime,Fantasy,Mystery)	1988
3114	Toy Story 2	97	3.8608247422680413	5.0	2.0	(Adventure,Animation,Children,Comedy,Fantasy)	1999
6365	Matrix Reloaded, The	96	3.3541666666666665	5.0	0.5	(Action,Adventure,Sci-Fi,Thriller,IMAX)	2003
1784	As Good as It Gets	96	3.6979166666666665	5.0	0.5	(Comedy,Drama,Romance)	1997
1961	Rain Man	96	3.8072916666666665	5.0	1.5	(Drama)	1988
3949	Requiem for a Dream	96	3.921875	5.0	0.5	(Drama)	2000
4027	O Brother, Where Art Thou?	94	3.8085106382978724	5.0	0.5	(Adventure,Comedy,Crime)	2000
2502	Office Space	94	4.090425531914893	5.0	1.5	(Comedy,Crime)	1999
59315	Iron Man	94	3.824468085106383	5.0	0.5	(Action,Adventure,Sci-Fi)	2008
8368	Harry Potter and the Prisoner of Azkaban	93	3.913978494623656	5.0	2.0	(Adventure,Fantasy,IMAX)	2004
4011	Snatch	93	4.155913978494624	5.0	1.0	(Comedy,Crime,Thriller)	2000
551	Nightmare Before Christmas, The	93	3.553763440860215	5.0	0.5	(Animation,Children,Fantasy,Musical)	1993
2396	Shakespeare in Love	92	3.777173913043478	5.0	0.5	(Comedy,Drama,Romance)	1998
5378	Star Wars: Episode II - Attack of the Clones	92	3.157608695652174	5.0	0.5	(Action,Adventure,Sci-Fi,IMAX)	2002
919	Wizard of Oz, The	92	3.880434782608696	5.0	1.0	(Adventure,Children,Fantasy,Musical)	1939
288	Natural Born Killers	92	3.233695652173913	5.0	1.0	(Action,Crime,Thriller)	1994
8360	Shrek 2	92	3.5760869565217392	5.0	0.5	(Adventure,Animation,Children,Comedy,Musical,Romance)	2004
2355	Bug's Life, A	92	3.516304347826087	5.0	0.5	(Adventure,Animation,Children,Comedy)	1998
1917	Armageddon	92	3.0543478260869565	5.0	0.5	(Action,Romance,Sci-Fi,Thriller)	1998
2174	Beetlejuice	91	3.4725274725274726	5.0	0.5	(Comedy,Fantasy)	1988
2797	Big	91	3.71978021978022	5.0	0.5	(Comedy,Drama,Fantasy,Romance)	1988
1387	Jaws	91	4.0054945054945055	5.0	1.0	(Action,Horror)	1975
3948	Meet the Parents	91	3.4175824175824174	5.0	1.0	(Comedy)	2000
1356	Star Trek: First Contact	91	3.879120879120879	5.0	0.5	(Action,Adventure,Sci-Fi,Thriller)	1996
1259	Stand by Me	91	4.0054945054945055	5.0	2.0	(Adventure,Drama)	1986
48780	Prestige, The	90	4.0055555555555555	5.0	1.5	(Drama,Mystery,Sci-Fi,Thriller)	2006
1610	Hunt for Red October, The	90	3.8722222222222222	5.0	0.5	(Action,Adventure,Thriller)	1990
1080	Monty Python's Life of Brian	89	3.9269662921348316	5.0	0.5	(Comedy)	1979
21	Get Shorty	89	3.49438202247191	5.0	1.0	(Comedy,Crime,Thriller)	1995
2012	Back to the Future Part III	88	3.3693181818181817	5.0	1.0	(Adventure,Comedy,Sci-Fi,Western)	1990
2324	Life Is Beautiful (La Vita è bella)	88	4.1477272727272725	5.0	0.5	(Comedy,Drama,Romance,War)	1997
68157	Inglourious Basterds	88	4.136363636363637	5.0	0.5	(Action,Drama,War)	2009
19	Ace Ventura: When Nature Calls	88	2.727272727272727	5.0	1.0	(Comedy)	1995
2916	Total Recall	88	3.653409090909091	5.0	1.5	(Action,Adventure,Sci-Fi,Thriller)	1990
2011	Back to the Future Part II	87	3.5057471264367814	5.0	1.0	(Adventure,Comedy,Sci-Fi)	1989
2617	Mummy, The	87	3.1206896551724137	5.0	0.5	(Action,Adventure,Comedy,Fantasy,Horror,Thriller)	1999
5618	Spirited Away (Sen to Chihiro no kamikakushi)	87	4.155172413793103	5.0	0.5	(Adventure,Animation,Fantasy)	2001
2791	Airplane!	87	3.8563218390804597	5.0	1.0	(Comedy)	1980
1391	Mars Attacks!	86	3.0930232558139537	5.0	0.5	(Action,Comedy,Sci-Fi)	1996
141	Birdcage, The	86	3.494186046511628	5.0	1.0	(Comedy)	1996
1246	Dead Poets Society	86	3.9593023255813953	5.0	1.0	(Drama)	1989
1653	Gattaca	86	3.953488372093023	5.0	2.0	(Drama,Sci-Fi,Thriller)	1997
1393	Jerry Maguire	85	3.5941176470588236	5.0	1.0	(Drama,Romance)	1996
5218	Ice Age	85	3.6882352941176473	5.0	1.0	(Adventure,Animation,Children,Comedy)	2002
1307	When Harry Met Sally...	85	3.8588235294117648	5.0	1.5	(Comedy,Romance)	1989
32587	Sin City	84	3.857142857142857	5.0	0.5	(Action,Crime,Film-Noir,Mystery,Thriller)	2005
1220	Blues Brothers, The	84	3.8095238095238093	5.0	1.0	(Action,Comedy,Musical)	1980
95	Broken Arrow	84	3.0238095238095237	5.0	1.0	(Action,Adventure,Thriller)	1996
904	Rear Window	84	4.261904761904762	5.0	1.0	(Mystery,Thriller)	1954
410	Addams Family Values	84	3.1011904761904763	5.0	1.0	(Children,Comedy,Fantasy)	1993
1101	Top Gun	83	3.3012048192771086	5.0	0.5	(Action,Romance)	1986
3897	Almost Famous	83	3.8674698795180724	5.0	1.5	(Drama)	2000
1219	Psycho	83	4.036144578313253	5.0	1.0	(Crime,Horror)	1960
16	Casino	82	3.926829268292683	5.0	1.0	(Crime,Drama)	1995
1584	Contact	82	3.652439024390244	5.0	0.5	(Drama,Sci-Fi)	1997
788	Nutty Professor, The	82	2.731707317073171	5.0	0.5	(Comedy,Fantasy,Romance,Sci-Fi)	1996
300	Quiz Show	81	3.5185185185185186	5.0	0.5	(Drama)	1994
317	Santa Clause, The	81	3.2037037037037037	5.0	0.5	(Comedy,Drama,Fantasy)	1994
54286	Bourne Ultimatum, The	81	3.697530864197531	5.0	0.5	(Action,Crime,Thriller)	2007
442	Demolition Man	81	3.0925925925925926	5.0	0.5	(Action,Adventure,Sci-Fi)	1993
48394	Pan's Labyrinth (Laberinto del fauno, El)	81	3.814814814814815	5.0	0.5	(Drama,Fantasy,Thriller)	2006
49272	Casino Royale	81	3.9444444444444446	5.0	1.5	(Action,Adventure,Thriller)	2006
1676	Starship Troopers	80	3.33125	5.0	0.5	(Action,Sci-Fi)	1997
2291	Edward Scissorhands	80	3.7	5.0	2.0	(Drama,Fantasy,Romance)	1990
51662	300	80	3.68125	5.0	0.5	(Action,Fantasy,War,IMAX)	2007
62	Mr. Holland's Opus	80	3.70625	5.0	1.0	(Drama)	1995
1247	Graduate, The	79	4.063291139240507	5.0	1.0	(Comedy,Drama,Romance)	1967
3052	Dogma	79	3.6455696202531644	5.0	1.0	(Adventure,Comedy,Fantasy)	1999
6934	Matrix Revolutions, The	79	3.151898734177215	5.0	0.5	(Action,Adventure,Sci-Fi,Thriller,IMAX)	2003
8636	Spider-Man 2	79	3.8037974683544302	5.0	1.0	(Action,Adventure,Sci-Fi,IMAX)	2004
33493	Star Wars: Episode III - Revenge of the Sith	78	3.4294871794871793	5.0	0.5	(Action,Adventure,Sci-Fi)	2005
3751	Chicken Run	78	3.551282051282051	5.0	1.0	(Animation,Children,Comedy)	2000
3623	Mission: Impossible II	77	2.7142857142857144	5.0	0.5	(Action,Adventure,Thriller)	2000
1625	Game, The	77	3.7012987012987013	5.0	0.5	(Drama,Mystery,Thriller)	1997
594	Snow White and the Seven Dwarfs	77	3.616883116883117	5.0	1.5	(Animation,Children,Drama,Fantasy,Musical)	1937
337	What's Eating Gilbert Grape	77	3.7662337662337664	5.0	0.5	(Drama)	1993
8874	Shaun of the Dead	77	4.0064935064935066	5.0	1.0	(Comedy,Horror)	2004
46578	Little Miss Sunshine	77	3.883116883116883	5.0	1.0	(Adventure,Comedy,Drama)	2006
1573	Face/Off	77	3.3701298701298703	5.0	0.5	(Action,Crime,Drama,Thriller)	1997
2700	South Park: Bigger, Longer and Uncut	76	3.861842105263158	5.0	0.5	(Animation,Comedy,Musical)	1999
69122	Hangover, The	76	3.6315789473684212	5.0	0.5	(Comedy,Crime)	2009
440	Dave	76	3.5460526315789473	5.0	2.0	(Comedy,Romance)	1993
6333	X2: X-Men United	76	3.723684210526316	5.0	0.5	(Action,Adventure,Sci-Fi,Thriller)	2003
1225	Amadeus	76	4.184210526315789	5.0	2.0	(Drama)	1984
91529	Dark Knight Rises, The	76	3.9934210526315788	5.0	0.5	(Action,Adventure,Crime,IMAX)	2012
25	Leaving Las Vegas	76	3.625	5.0	1.0	(Drama,Romance)	1995
2692	Run Lola Run (Lola rennt)	75	4.0	5.0	2.0	(Action,Crime)	1998
2000	Lethal Weapon	75	3.6733333333333333	5.0	1.5	(Action,Comedy,Crime,Drama)	1987
3481	High Fidelity	75	3.6666666666666665	5.0	0.5	(Comedy,Drama,Romance)	2000
8665	Bourne Supremacy, The	75	3.7866666666666666	5.0	0.5	(Action,Crime,Thriller)	2004
6016	City of God (Cidade de Deus)	75	4.1466666666666665	5.0	1.0	(Action,Adventure,Crime,Drama,Thriller)	2002
3175	Galaxy Quest	75	3.58	5.0	1.0	(Adventure,Comedy,Sci-Fi)	1999
6711	Lost in Translation	74	4.033783783783784	5.0	2.0	(Comedy,Drama,Romance)	2003
35836	40-Year-Old Virgin, The	74	3.5472972972972974	5.0	0.5	(Comedy,Romance)	2005
1485	Liar Liar	74	3.0337837837837838	5.0	0.5	(Comedy)	1997
368	Maverick	74	3.5	5.0	1.0	(Adventure,Comedy,Western)	1994
109487	Interstellar	73	3.993150684931507	5.0	0.5	(Sci-Fi,IMAX)	2014
3994	Unbreakable	73	3.4794520547945207	5.0	1.0	(Drama,Sci-Fi)	2000
45722	Pirates of the Caribbean: Dead Man's Chest	72	3.5069444444444446	5.0	1.0	(Action,Adventure,Fantasy)	2006
50872	Ratatouille	72	3.8680555555555554	5.0	1.5	(Animation,Children,Drama)	2007
3977	Charlie's Angels	72	2.7222222222222223	5.0	0.5	(Action,Comedy)	2000
1201	Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)	72	4.145833333333333	5.0	1.0	(Action,Adventure,Western)	1966
6373	Bruce Almighty	71	3.316901408450704	5.0	1.5	(Comedy,Drama,Fantasy,Romance)	2003
99114	Django Unchained	71	3.943661971830986	5.0	1.0	(Action,Drama,Western)	2012
63082	Slumdog Millionaire	71	3.8098591549295775	5.0	0.5	(Crime,Drama,Romance)	2008
1028	Mary Poppins	71	3.887323943661972	5.0	0.5	(Children,Comedy,Fantasy,Musical)	1964
40815	Harry Potter and the Goblet of Fire	71	3.816901408450704	5.0	2.0	(Adventure,Fantasy,Thriller,IMAX)	2005
1079	Fish Called Wanda, A	71	3.9225352112676055	5.0	1.5	(Comedy,Crime)	1988
11	American President, The	70	3.6714285714285713	5.0	1.0	(Comedy,Drama,Romance)	1995
1407	Scream	70	3.2	5.0	0.5	(Comedy,Horror,Mystery,Thriller)	1996
235	Ed Wood	70	3.6785714285714284	5.0	1.0	(Comedy,Drama)	1994
4034	Traffic	70	3.9	5.0	1.0	(Crime,Drama,Thriller)	2000
474	In the Line of Fire	70	3.692857142857143	5.0	2.5	(Action,Thriller)	1993
3408	Erin Brockovich	70	3.5285714285714285	5.0	1.5	(Drama)	2000
2985	RoboCop	70	3.3714285714285714	5.0	0.5	(Action,Crime,Drama,Sci-Fi,Thriller)	1987
7147	Big Fish	69	3.8333333333333335	5.0	0.5	(Drama,Fantasy,Romance)	2003
1278	Young Frankenstein	69	3.9927536231884058	5.0	0.5	(Comedy,Fantasy)	1974
89745	Avengers, The	69	3.869565217391304	5.0	0.5	(Action,Adventure,Sci-Fi,IMAX)	2012
520	Robin Hood: Men in Tights	69	3.130434782608696	5.0	1.0	(Comedy)	1993
923	Citizen Kane	69	4.043478260869565	5.0	1.0	(Drama,Mystery)	1941
48	Pocahontas	68	3.1470588235294117	5.0	0.5	(Animation,Children,Drama,Musical,Romance)	1995
4979	Royal Tenenbaums, The	68	3.6838235294117645	5.0	1.0	(Comedy,Drama)	2001
2054	Honey, I Shrunk the Kids	68	2.7573529411764706	4.0	0.5	(Adventure,Children,Comedy,Fantasy,Sci-Fi)	1989
1380	Grease	68	3.139705882352941	5.0	0.5	(Comedy,Musical,Romance)	1978
3753	Patriot, The	68	3.448529411764706	5.0	0.5	(Action,Drama,War)	2000
266	Legends of the Fall	68	3.3970588235294117	5.0	0.5	(Drama,Romance,War,Western)	1994
1370	Die Hard 2	68	3.4044117647058822	5.0	1.0	(Action,Adventure,Thriller)	1990
4262	Scarface	67	3.9328358208955225	5.0	0.5	(Action,Crime,Drama)	1983
2353	Enemy of the State	67	3.4925373134328357	5.0	1.0	(Action,Thriller)	1998
2542	Lock, Stock & Two Smoking Barrels	67	4.052238805970149	5.0	1.0	(Comedy,Crime,Thriller)	1998
17	Sense and Sensibility	67	3.7761194029850746	5.0	0.5	(Drama,Romance)	1995
36	Dead Man Walking	67	3.8358208955223883	5.0	0.5	(Crime,Drama)	1995
1544	Lost World: Jurassic Park, The	67	2.753731343283582	5.0	1.0	(Action,Adventure,Sci-Fi,Thriller)	1997
2081	Little Mermaid, The	67	3.425373134328358	5.0	0.5	(Animation,Children,Comedy,Musical,Romance)	1989
74458	Shutter Island	67	4.022388059701493	5.0	0.5	(Drama,Mystery,Thriller)	2010
163	Desperado	66	3.5606060606060606	5.0	1.0	(Action,Romance,Western)	1995
508	Philadelphia	66	3.6136363636363638	5.0	1.0	(Drama)	1993
6863	School of Rock	66	3.4015151515151514	5.0	1.0	(Comedy,Musical)	2003
